recording,channel,epoch,seizure
1,BTEleft SD,999,0
1,BTEleft SD,1000,0
1,BTEleft SD,1001,0
1,BTEleft SD,1002,0
1,BTEleft SD,1003,0
1,BTEleft SD,1004,0
1,BTEleft SD,1005,0
1,BTEleft SD,1006,0
1,BTEleft SD,1007,0
1,BTEleft SD,1008,0
1,BTEleft SD,1009,0
1,BTEleft SD,1010,0
1,BTEleft SD,1011,0
1,BTEleft SD,1012,0
1,BTEleft SD,1013,0
1,BTEleft SD,1014,0
1,BTEleft SD,1015,0
1,BTEleft SD,1016,0
1,BTEleft SD,1017,0
1,BTEleft SD,1018,0
1,BTEleft SD,1019,0
1,BTEleft SD,1020,0
1,BTEleft SD,1021,0
1,BTEleft SD,1022,0
1,BTEleft SD,1023,0
1,BTEleft SD,1024,0
1,BTEleft SD,1025,0
1,BTEleft SD,1026,0
1,BTEleft SD,1027,0
1,BTEleft SD,1028,0
1,BTEleft SD,1029,0
1,BTEleft SD,1030,0
1,BTEleft SD,1031,0
1,BTEleft SD,1032,0
1,BTEleft SD,1033,0
1,BTEleft SD,1034,0
1,BTEleft SD,1035,0
1,BTEleft SD,1036,0
1,BTEleft SD,1037,0
1,BTEleft SD,1038,0
1,BTEleft SD,1039,0
1,BTEleft SD,1040,0
1,BTEleft SD,1041,0
1,BTEleft SD,1042,0
1,BTEleft SD,1043,0
1,BTEleft SD,1044,0
1,BTEleft SD,1045,0
1,BTEleft SD,1046,0
1,BTEleft SD,1047,0
1,BTEleft SD,1048,0
1,BTEleft SD,1049,0
1,BTEleft SD,1050,0
1,BTEleft SD,1051,0
1,BTEleft SD,1052,0
1,BTEleft SD,1053,0
1,BTEleft SD,1054,0
1,BTEleft SD,1055,0
1,BTEleft SD,1056,0
1,BTEleft SD,1057,0
1,BTEleft SD,1058,0
1,BTEleft SD,1059,0
1,BTEleft SD,1060,0
1,BTEleft SD,1061,0
1,BTEleft SD,1062,0
1,BTEleft SD,1063,0
1,BTEleft SD,1064,0
1,BTEleft SD,1065,0
1,BTEleft SD,1066,0
1,BTEleft SD,1067,0
1,BTEleft SD,1068,0
1,BTEleft SD,1069,0
1,BTEleft SD,1070,0
1,BTEleft SD,1071,0
1,BTEleft SD,1072,0
1,BTEleft SD,1073,0
1,BTEleft SD,1074,0
1,BTEleft SD,1075,0
1,BTEleft SD,1076,0
1,BTEleft SD,1077,0
1,BTEleft SD,1078,0
1,BTEleft SD,1079,0
1,BTEleft SD,1080,0
1,BTEleft SD,1081,0
1,BTEleft SD,1082,0
1,BTEleft SD,1083,0
1,BTEleft SD,1084,0
1,BTEleft SD,1085,0
1,BTEleft SD,1086,0
1,BTEleft SD,1087,0
1,BTEleft SD,1088,0
1,BTEleft SD,1089,0
1,BTEleft SD,1090,0
1,BTEleft SD,1091,0
1,BTEleft SD,1092,0
1,BTEleft SD,1093,0
1,BTEleft SD,1094,0
1,BTEleft SD,1095,0
1,BTEleft SD,1096,0
1,BTEleft SD,1097,0
1,BTEleft SD,1098,0
1,BTEleft SD,1099,0
1,BTEleft SD,1100,0
1,BTEleft SD,1101,0
1,BTEleft SD,1102,0
1,BTEleft SD,1103,0
1,BTEleft SD,1104,0
1,BTEleft SD,1105,0
1,BTEleft SD,1106,0
1,BTEleft SD,1107,0
1,BTEleft SD,1108,0
1,BTEleft SD,1109,0
1,BTEleft SD,1110,0
1,BTEleft SD,1111,0
1,BTEleft SD,1112,0
1,BTEleft SD,1113,0
1,BTEleft SD,1114,0
1,BTEleft SD,1115,0
1,BTEleft SD,1116,0
1,BTEleft SD,1117,0
1,BTEleft SD,1118,0
1,BTEleft SD,1119,0
1,BTEleft SD,1120,0
1,BTEleft SD,1121,0
1,BTEleft SD,1122,0
1,BTEleft SD,1123,0
1,BTEleft SD,1124,0
1,BTEleft SD,1125,0
1,BTEleft SD,1126,0
1,CROSStop SD,1,0
1,CROSStop SD,2,0
1,CROSStop SD,3,0
1,CROSStop SD,4,0
1,CROSStop SD,5,0
1,CROSStop SD,6,0
1,CROSStop SD,7,0
1,CROSStop SD,8,0
1,CROSStop SD,9,0
1,CROSStop SD,10,0
1,CROSStop SD,11,0
1,CROSStop SD,12,0
1,CROSStop SD,13,0
1,CROSStop SD,14,0
1,CROSStop SD,15,0
1,CROSStop SD,16,0
1,CROSStop SD,17,0
1,CROSStop SD,18,0
1,CROSStop SD,19,0
1,CROSStop SD,20,0
1,CROSStop SD,21,0
1,CROSStop SD,22,0
1,CROSStop SD,23,0
1,CROSStop SD,24,0
1,CROSStop SD,25,0
1,CROSStop SD,26,0
1,CROSStop SD,27,0
1,CROSStop SD,28,0
1,CROSStop SD,29,0
1,CROSStop SD,30,0
1,CROSStop SD,31,0
1,CROSStop SD,32,0
1,CROSStop SD,33,0
1,CROSStop SD,34,0
1,CROSStop SD,35,0
1,CROSStop SD,36,0
1,CROSStop SD,37,0
1,CROSStop SD,38,0
1,CROSStop SD,39,0
1,CROSStop SD,40,0
1,CROSStop SD,41,0
1,CROSStop SD,42,0
1,CROSStop SD,43,0
1,CROSStop SD,44,0
1,CROSStop SD,45,0
1,CROSStop SD,46,0
1,CROSStop SD,47,0
1,CROSStop SD,48,0
1,CROSStop SD,49,0
1,CROSStop SD,50,0
1,CROSStop SD,51,0
1,CROSStop SD,52,0
1,CROSStop SD,53,0
1,CROSStop SD,54,0
1,CROSStop SD,55,0
1,CROSStop SD,56,0
1,CROSStop SD,57,0
1,CROSStop SD,58,0
1,CROSStop SD,59,0
1,CROSStop SD,60,0
1,CROSStop SD,61,0
1,CROSStop SD,62,0
1,CROSStop SD,63,0
1,CROSStop SD,64,0
1,CROSStop SD,65,0
1,CROSStop SD,66,0
1,CROSStop SD,67,0
1,CROSStop SD,68,0
1,CROSStop SD,69,0
1,CROSStop SD,70,0
1,CROSStop SD,71,0
1,CROSStop SD,72,0
1,CROSStop SD,73,0
1,CROSStop SD,74,0
1,CROSStop SD,75,0
1,CROSStop SD,76,0
1,CROSStop SD,77,0
1,CROSStop SD,78,0
1,CROSStop SD,79,0
1,CROSStop SD,80,0
1,CROSStop SD,81,0
1,CROSStop SD,82,0
1,CROSStop SD,83,0
1,CROSStop SD,84,0
1,CROSStop SD,85,0
1,CROSStop SD,86,0
1,CROSStop SD,87,0
1,CROSStop SD,88,0
1,CROSStop SD,89,0
1,CROSStop SD,90,0
1,CROSStop SD,91,0
1,CROSStop SD,92,0
1,CROSStop SD,93,0
1,CROSStop SD,94,0
1,CROSStop SD,95,0
1,CROSStop SD,96,0
1,CROSStop SD,97,0
1,CROSStop SD,98,0
1,CROSStop SD,99,0
1,CROSStop SD,100,0
1,CROSStop SD,101,0
1,CROSStop SD,102,0
1,CROSStop SD,103,0
1,CROSStop SD,104,0
1,CROSStop SD,105,0
1,CROSStop SD,106,0
1,CROSStop SD,107,0
1,CROSStop SD,108,0
1,CROSStop SD,109,0
1,CROSStop SD,110,0
1,CROSStop SD,111,0
1,CROSStop SD,112,0
1,CROSStop SD,113,0
1,CROSStop SD,114,0
1,CROSStop SD,115,0
1,CROSStop SD,116,0
1,CROSStop SD,117,0
1,CROSStop SD,118,0
1,CROSStop SD,119,0
1,CROSStop SD,120,0
1,CROSStop SD,121,0
1,CROSStop SD,122,0
1,CROSStop SD,123,0
1,CROSStop SD,124,0
1,CROSStop SD,125,0
1,CROSStop SD,126,0
1,CROSStop SD,127,0
1,CROSStop SD,128,0
1,CROSStop SD,129,0
1,CROSStop SD,130,0
1,CROSStop SD,131,0
1,CROSStop SD,132,0
1,CROSStop SD,133,0
1,CROSStop SD,134,0
1,CROSStop SD,135,0
1,CROSStop SD,136,0
1,CROSStop SD,137,0
1,CROSStop SD,138,0
1,CROSStop SD,139,0
1,CROSStop SD,140,0
1,CROSStop SD,141,0
1,CROSStop SD,142,0
1,CROSStop SD,143,0
1,CROSStop SD,144,0
1,CROSStop SD,145,0
1,CROSStop SD,146,0
1,CROSStop SD,147,0
1,CROSStop SD,148,0
1,CROSStop SD,149,0
1,CROSStop SD,150,0
1,CROSStop SD,151,0
1,CROSStop SD,152,0
1,CROSStop SD,153,0
1,CROSStop SD,154,0
1,CROSStop SD,155,0
1,CROSStop SD,156,0
1,CROSStop SD,157,0
1,CROSStop SD,158,0
1,CROSStop SD,159,0
1,CROSStop SD,160,0
1,CROSStop SD,161,0
1,CROSStop SD,162,0
1,CROSStop SD,163,0
1,CROSStop SD,164,0
1,CROSStop SD,165,0
1,CROSStop SD,166,0
1,CROSStop SD,167,0
1,CROSStop SD,168,0
1,CROSStop SD,169,0
1,CROSStop SD,170,0
1,CROSStop SD,171,0
1,CROSStop SD,172,0
1,CROSStop SD,173,0
1,CROSStop SD,174,0
1,CROSStop SD,175,0
1,CROSStop SD,176,0
1,CROSStop SD,177,0
1,CROSStop SD,178,0
1,CROSStop SD,179,0
1,CROSStop SD,180,0
1,CROSStop SD,181,0
1,CROSStop SD,182,0
1,CROSStop SD,183,0
1,CROSStop SD,184,0
1,CROSStop SD,185,0
1,CROSStop SD,186,0
1,CROSStop SD,187,0
1,CROSStop SD,188,0
1,CROSStop SD,189,0
1,CROSStop SD,190,0
1,CROSStop SD,191,0
1,CROSStop SD,192,0
1,CROSStop SD,193,0
1,CROSStop SD,194,0
1,CROSStop SD,195,0
1,CROSStop SD,196,0
1,CROSStop SD,197,0
1,CROSStop SD,198,0
1,CROSStop SD,199,0
1,CROSStop SD,200,0
1,CROSStop SD,201,0
1,CROSStop SD,202,0
1,CROSStop SD,203,0
1,CROSStop SD,204,0
1,CROSStop SD,205,0
1,CROSStop SD,206,0
1,CROSStop SD,207,0
1,CROSStop SD,208,0
1,CROSStop SD,209,0
1,CROSStop SD,210,0
1,CROSStop SD,211,0
1,CROSStop SD,212,0
1,CROSStop SD,213,0
1,CROSStop SD,214,0
1,CROSStop SD,215,0
1,CROSStop SD,216,0
1,CROSStop SD,217,0
1,CROSStop SD,218,0
1,CROSStop SD,219,0
1,CROSStop SD,220,0
1,CROSStop SD,221,0
1,CROSStop SD,222,0
1,CROSStop SD,223,0
1,CROSStop SD,224,0
1,CROSStop SD,225,0
1,CROSStop SD,226,0
1,CROSStop SD,227,0
1,CROSStop SD,228,0
1,CROSStop SD,229,0
1,CROSStop SD,230,0
1,CROSStop SD,231,0
1,CROSStop SD,232,0
1,CROSStop SD,233,0
1,CROSStop SD,234,0
1,CROSStop SD,235,0
1,CROSStop SD,236,0
1,CROSStop SD,237,0
1,CROSStop SD,238,0
1,CROSStop SD,239,0
1,CROSStop SD,240,0
1,CROSStop SD,241,0
1,CROSStop SD,242,0
1,CROSStop SD,243,0
1,CROSStop SD,244,0
1,CROSStop SD,245,0
1,CROSStop SD,246,0
1,CROSStop SD,247,0
1,CROSStop SD,248,0
1,CROSStop SD,249,0
1,CROSStop SD,250,0
1,CROSStop SD,251,0
1,CROSStop SD,252,0
1,CROSStop SD,253,0
1,CROSStop SD,254,0
1,CROSStop SD,255,0
1,CROSStop SD,256,0
1,CROSStop SD,257,0
1,CROSStop SD,258,0
1,CROSStop SD,259,0
1,CROSStop SD,260,0
1,CROSStop SD,261,0
1,CROSStop SD,262,0
1,CROSStop SD,263,0
1,CROSStop SD,264,0
1,CROSStop SD,265,0
1,CROSStop SD,266,0
1,CROSStop SD,267,0
1,CROSStop SD,268,0
1,CROSStop SD,269,0
1,CROSStop SD,270,0
1,CROSStop SD,271,0
1,CROSStop SD,272,0
1,CROSStop SD,273,0
1,CROSStop SD,274,0
1,CROSStop SD,275,0
1,CROSStop SD,276,0
1,CROSStop SD,277,0
1,CROSStop SD,278,0
1,CROSStop SD,279,0
1,CROSStop SD,280,0
1,CROSStop SD,281,0
1,CROSStop SD,282,0
1,CROSStop SD,283,0
1,CROSStop SD,284,0
1,CROSStop SD,285,0
1,CROSStop SD,286,0
1,CROSStop SD,287,0
1,CROSStop SD,288,0
1,CROSStop SD,289,0
1,CROSStop SD,290,0
1,CROSStop SD,291,0
1,CROSStop SD,292,0
1,CROSStop SD,293,0
1,CROSStop SD,294,0
1,CROSStop SD,295,0
1,CROSStop SD,296,0
1,CROSStop SD,297,0
1,CROSStop SD,298,0
1,CROSStop SD,299,0
1,CROSStop SD,300,0
1,CROSStop SD,301,0
1,CROSStop SD,302,0
1,CROSStop SD,303,0
1,CROSStop SD,304,0
1,CROSStop SD,305,0
1,CROSStop SD,306,0
1,CROSStop SD,307,0
1,CROSStop SD,308,0
1,CROSStop SD,309,0
1,CROSStop SD,310,0
1,CROSStop SD,311,0
1,CROSStop SD,312,0
1,CROSStop SD,313,0
1,CROSStop SD,314,0
1,CROSStop SD,315,0
1,CROSStop SD,316,0
1,CROSStop SD,317,0
1,CROSStop SD,318,0
1,CROSStop SD,319,0
1,CROSStop SD,320,0
1,CROSStop SD,321,0
1,CROSStop SD,322,0
1,CROSStop SD,323,0
1,CROSStop SD,324,0
1,CROSStop SD,325,0
1,CROSStop SD,326,0
1,CROSStop SD,327,0
1,CROSStop SD,328,0
1,CROSStop SD,329,0
1,CROSStop SD,330,0
1,CROSStop SD,331,0
1,CROSStop SD,332,0
1,CROSStop SD,333,0
1,CROSStop SD,334,0
1,CROSStop SD,335,0
1,CROSStop SD,336,0
1,CROSStop SD,337,0
1,CROSStop SD,338,0
1,CROSStop SD,339,0
1,CROSStop SD,340,0
1,CROSStop SD,341,0
1,CROSStop SD,342,0
1,CROSStop SD,343,0
1,CROSStop SD,344,0
1,CROSStop SD,345,0
1,CROSStop SD,346,0
1,CROSStop SD,347,0
1,CROSStop SD,348,0
1,CROSStop SD,349,0
1,CROSStop SD,350,0
1,CROSStop SD,351,0
1,CROSStop SD,352,0
1,CROSStop SD,353,0
1,CROSStop SD,354,0
1,CROSStop SD,355,0
1,CROSStop SD,356,0
1,CROSStop SD,357,0
1,CROSStop SD,358,0
1,CROSStop SD,359,0
1,CROSStop SD,360,0
1,CROSStop SD,361,0
1,CROSStop SD,362,0
1,CROSStop SD,363,0
1,CROSStop SD,364,0
1,CROSStop SD,365,0
1,CROSStop SD,366,0
1,CROSStop SD,367,0
1,CROSStop SD,368,0
1,CROSStop SD,369,0
1,CROSStop SD,370,0
1,CROSStop SD,371,0
1,CROSStop SD,372,0
1,CROSStop SD,373,0
1,CROSStop SD,374,0
1,CROSStop SD,375,0
1,CROSStop SD,376,0
1,CROSStop SD,377,0
1,CROSStop SD,378,0
1,CROSStop SD,379,0
1,CROSStop SD,380,0
1,CROSStop SD,381,0
1,CROSStop SD,382,0
1,CROSStop SD,383,0
1,CROSStop SD,384,0
1,CROSStop SD,385,0
1,CROSStop SD,386,0
1,CROSStop SD,387,0
1,CROSStop SD,388,0
1,CROSStop SD,389,0
1,CROSStop SD,390,0
1,CROSStop SD,391,0
1,CROSStop SD,392,0
1,CROSStop SD,393,0
1,CROSStop SD,394,0
1,CROSStop SD,395,0
1,CROSStop SD,396,0
1,CROSStop SD,397,0
1,CROSStop SD,398,0
1,CROSStop SD,399,0
1,CROSStop SD,400,0
1,CROSStop SD,401,0
1,CROSStop SD,402,0
1,CROSStop SD,403,0
1,CROSStop SD,404,0
1,CROSStop SD,405,0
1,CROSStop SD,406,0
1,CROSStop SD,407,0
1,CROSStop SD,408,0
1,CROSStop SD,409,0
1,CROSStop SD,410,0
1,CROSStop SD,411,0
1,CROSStop SD,412,0
1,CROSStop SD,413,0
1,CROSStop SD,414,0
1,CROSStop SD,415,0
1,CROSStop SD,416,0
1,CROSStop SD,417,0
1,CROSStop SD,418,0
1,CROSStop SD,419,0
1,CROSStop SD,420,0
1,CROSStop SD,421,0
1,CROSStop SD,422,0
1,CROSStop SD,423,0
1,CROSStop SD,424,0
1,CROSStop SD,425,0
1,CROSStop SD,426,0
1,CROSStop SD,427,0
1,CROSStop SD,428,0
1,CROSStop SD,429,0
1,CROSStop SD,430,0
1,CROSStop SD,431,0
1,CROSStop SD,432,0
1,CROSStop SD,433,0
1,CROSStop SD,434,0
1,CROSStop SD,435,0
1,CROSStop SD,436,0
1,CROSStop SD,437,0
1,CROSStop SD,438,0
1,CROSStop SD,439,0
1,CROSStop SD,440,0
1,CROSStop SD,441,0
1,CROSStop SD,442,0
1,CROSStop SD,443,0
1,CROSStop SD,444,0
1,CROSStop SD,445,0
1,CROSStop SD,446,0
1,CROSStop SD,447,0
1,CROSStop SD,448,0
1,CROSStop SD,449,0
1,CROSStop SD,450,0
1,CROSStop SD,451,0
1,CROSStop SD,452,0
1,CROSStop SD,453,0
1,CROSStop SD,454,0
1,CROSStop SD,455,0
1,CROSStop SD,456,0
1,CROSStop SD,457,0
1,CROSStop SD,458,0
1,CROSStop SD,459,0
1,CROSStop SD,460,0
1,CROSStop SD,461,0
1,CROSStop SD,462,0
1,CROSStop SD,463,0
1,CROSStop SD,464,0
1,CROSStop SD,465,0
1,CROSStop SD,466,0
1,CROSStop SD,467,0
1,CROSStop SD,468,0
1,CROSStop SD,469,0
1,CROSStop SD,470,0
1,CROSStop SD,471,0
1,CROSStop SD,472,0
1,CROSStop SD,473,0
1,CROSStop SD,474,0
1,CROSStop SD,475,0
1,CROSStop SD,476,0
1,CROSStop SD,477,0
1,CROSStop SD,478,0
1,CROSStop SD,479,0
1,CROSStop SD,480,0
1,CROSStop SD,481,0
1,CROSStop SD,482,0
1,CROSStop SD,483,0
1,CROSStop SD,484,0
1,CROSStop SD,485,0
1,CROSStop SD,486,0
1,CROSStop SD,487,0
1,CROSStop SD,488,0
1,CROSStop SD,489,0
1,CROSStop SD,490,0
1,CROSStop SD,491,0
1,CROSStop SD,492,0
1,CROSStop SD,493,0
1,CROSStop SD,494,0
1,CROSStop SD,495,0
1,CROSStop SD,496,0
1,CROSStop SD,497,0
1,CROSStop SD,498,0
1,CROSStop SD,499,0
1,CROSStop SD,500,0
1,CROSStop SD,501,0
1,CROSStop SD,502,0
1,CROSStop SD,503,0
1,CROSStop SD,504,0
1,CROSStop SD,505,0
1,CROSStop SD,506,0
1,CROSStop SD,507,0
1,CROSStop SD,508,0
1,CROSStop SD,509,0
1,CROSStop SD,510,0
1,CROSStop SD,511,0
1,CROSStop SD,512,0
1,CROSStop SD,513,0
1,CROSStop SD,514,0
1,CROSStop SD,515,0
1,CROSStop SD,516,0
1,CROSStop SD,517,0
1,CROSStop SD,518,0
1,CROSStop SD,519,0
1,CROSStop SD,520,0
1,CROSStop SD,521,0
1,CROSStop SD,522,0
1,CROSStop SD,523,0
1,CROSStop SD,524,0
1,CROSStop SD,525,0
1,CROSStop SD,526,0
1,CROSStop SD,527,0
1,CROSStop SD,528,0
1,CROSStop SD,529,0
1,CROSStop SD,530,0
1,CROSStop SD,531,0
1,CROSStop SD,532,0
1,CROSStop SD,533,0
1,CROSStop SD,534,0
1,CROSStop SD,535,0
1,CROSStop SD,536,0
1,CROSStop SD,537,0
1,CROSStop SD,538,0
1,CROSStop SD,539,0
1,CROSStop SD,540,0
1,CROSStop SD,541,0
1,CROSStop SD,542,0
1,CROSStop SD,543,0
1,CROSStop SD,544,0
1,CROSStop SD,545,0
1,CROSStop SD,546,0
1,CROSStop SD,547,0
1,CROSStop SD,548,0
1,CROSStop SD,549,0
1,CROSStop SD,550,0
1,CROSStop SD,551,0
1,CROSStop SD,552,0
1,CROSStop SD,553,0
1,CROSStop SD,554,0
1,CROSStop SD,555,0
1,CROSStop SD,556,0
1,CROSStop SD,557,0
1,CROSStop SD,558,0
1,CROSStop SD,559,0
1,CROSStop SD,560,0
1,CROSStop SD,561,0
1,CROSStop SD,562,0
1,CROSStop SD,563,0
1,CROSStop SD,564,0
1,CROSStop SD,565,0
1,CROSStop SD,566,0
1,CROSStop SD,567,0
1,CROSStop SD,568,0
1,CROSStop SD,569,0
1,CROSStop SD,570,0
1,CROSStop SD,571,0
1,CROSStop SD,572,0
1,CROSStop SD,573,0
1,CROSStop SD,574,0
1,CROSStop SD,575,0
1,CROSStop SD,576,0
1,CROSStop SD,577,0
1,CROSStop SD,578,0
1,CROSStop SD,579,0
1,CROSStop SD,580,0
1,CROSStop SD,581,0
1,CROSStop SD,582,0
1,CROSStop SD,583,0
1,CROSStop SD,584,0
1,CROSStop SD,585,0
1,CROSStop SD,586,0
1,CROSStop SD,587,0
1,CROSStop SD,588,0
1,CROSStop SD,589,0
1,CROSStop SD,590,0
1,CROSStop SD,591,0
1,CROSStop SD,592,0
1,CROSStop SD,593,0
1,CROSStop SD,594,0
1,CROSStop SD,595,0
1,CROSStop SD,596,0
1,CROSStop SD,597,0
1,CROSStop SD,598,0
1,CROSStop SD,599,0
1,CROSStop SD,600,0
1,CROSStop SD,601,0
1,CROSStop SD,602,0
1,CROSStop SD,603,0
1,CROSStop SD,604,0
1,CROSStop SD,605,0
1,CROSStop SD,606,0
1,CROSStop SD,607,0
1,CROSStop SD,608,0
1,CROSStop SD,609,0
1,CROSStop SD,610,0
1,CROSStop SD,611,0
1,CROSStop SD,612,0
1,CROSStop SD,613,0
1,CROSStop SD,614,0
1,CROSStop SD,615,0
1,CROSStop SD,616,0
1,CROSStop SD,617,0
1,CROSStop SD,618,0
1,CROSStop SD,619,0
1,CROSStop SD,620,0
1,CROSStop SD,621,0
1,CROSStop SD,622,0
1,CROSStop SD,623,0
1,CROSStop SD,624,0
1,CROSStop SD,625,0
1,CROSStop SD,626,0
1,CROSStop SD,627,0
1,CROSStop SD,628,0
1,CROSStop SD,629,0
1,CROSStop SD,630,0
1,CROSStop SD,631,0
1,CROSStop SD,632,0
1,CROSStop SD,633,0
1,CROSStop SD,634,0
1,CROSStop SD,635,0
1,CROSStop SD,636,0
1,CROSStop SD,637,0
1,CROSStop SD,638,0
1,CROSStop SD,639,0
1,CROSStop SD,640,0
1,CROSStop SD,641,0
1,CROSStop SD,642,0
1,CROSStop SD,643,0
1,CROSStop SD,644,0
1,CROSStop SD,645,0
1,CROSStop SD,646,0
1,CROSStop SD,647,0
1,CROSStop SD,648,0
1,CROSStop SD,649,0
1,CROSStop SD,650,0
1,CROSStop SD,651,0
1,CROSStop SD,652,0
1,CROSStop SD,653,0
1,CROSStop SD,654,0
1,CROSStop SD,655,0
1,CROSStop SD,656,0
1,CROSStop SD,657,0
1,CROSStop SD,658,0
1,CROSStop SD,659,0
1,CROSStop SD,660,0
1,CROSStop SD,661,0
1,CROSStop SD,662,0
1,CROSStop SD,663,0
1,CROSStop SD,664,0
1,CROSStop SD,665,0
1,CROSStop SD,666,0
1,CROSStop SD,667,0
1,CROSStop SD,668,0
1,CROSStop SD,669,0
1,CROSStop SD,670,0
1,CROSStop SD,671,0
1,CROSStop SD,672,0
1,CROSStop SD,673,0
1,CROSStop SD,674,0
1,CROSStop SD,675,0
1,CROSStop SD,676,0
1,CROSStop SD,677,0
1,CROSStop SD,678,0
1,CROSStop SD,679,0
1,CROSStop SD,680,0
1,CROSStop SD,681,0
1,CROSStop SD,682,0
1,CROSStop SD,683,0
1,CROSStop SD,684,0
1,CROSStop SD,685,0
1,CROSStop SD,686,0
1,CROSStop SD,687,0
1,CROSStop SD,688,0
1,CROSStop SD,689,0
1,CROSStop SD,690,0
1,CROSStop SD,691,0
1,CROSStop SD,692,0
1,CROSStop SD,693,0
1,CROSStop SD,694,0
1,CROSStop SD,695,0
1,CROSStop SD,696,0
1,CROSStop SD,697,0
1,CROSStop SD,698,0
1,CROSStop SD,699,0
1,CROSStop SD,700,0
1,CROSStop SD,701,0
1,CROSStop SD,702,0
1,CROSStop SD,703,0
1,CROSStop SD,704,0
1,CROSStop SD,705,0
1,CROSStop SD,706,0
1,CROSStop SD,707,0
1,CROSStop SD,708,0
1,CROSStop SD,709,0
1,CROSStop SD,710,0
1,CROSStop SD,711,0
1,CROSStop SD,712,0
1,CROSStop SD,713,0
1,CROSStop SD,714,0
1,CROSStop SD,715,0
1,CROSStop SD,716,0
1,CROSStop SD,717,0
1,CROSStop SD,718,0
1,CROSStop SD,719,0
1,CROSStop SD,720,0
1,CROSStop SD,721,0
1,CROSStop SD,722,0
1,CROSStop SD,723,0
1,CROSStop SD,724,0
1,CROSStop SD,725,0
1,CROSStop SD,726,0
1,CROSStop SD,727,0
1,CROSStop SD,728,0
1,CROSStop SD,729,0
1,CROSStop SD,730,0
1,CROSStop SD,731,0
1,CROSStop SD,732,0
1,CROSStop SD,733,0
1,CROSStop SD,734,0
1,CROSStop SD,735,0
1,CROSStop SD,736,0
1,CROSStop SD,737,0
1,CROSStop SD,738,0
1,CROSStop SD,739,0
1,CROSStop SD,740,0
1,CROSStop SD,741,0
1,CROSStop SD,742,0
1,CROSStop SD,743,0
1,CROSStop SD,744,0
1,CROSStop SD,745,0
1,CROSStop SD,746,0
1,CROSStop SD,747,0
1,CROSStop SD,748,0
1,CROSStop SD,749,0
1,CROSStop SD,750,0
1,CROSStop SD,751,0
1,CROSStop SD,752,0
1,CROSStop SD,753,0
1,CROSStop SD,754,0
1,CROSStop SD,755,0
1,CROSStop SD,756,0
1,CROSStop SD,757,0
1,CROSStop SD,758,0
1,CROSStop SD,759,0
1,CROSStop SD,760,0
1,CROSStop SD,761,0
1,CROSStop SD,762,0
1,CROSStop SD,763,0
1,CROSStop SD,764,0
1,CROSStop SD,765,0
1,CROSStop SD,766,0
1,CROSStop SD,767,0
1,CROSStop SD,768,0
1,CROSStop SD,769,0
1,CROSStop SD,770,0
1,CROSStop SD,771,0
1,CROSStop SD,772,0
1,CROSStop SD,773,0
1,CROSStop SD,774,0
1,CROSStop SD,775,0
1,CROSStop SD,776,0
1,CROSStop SD,777,0
1,CROSStop SD,778,0
1,CROSStop SD,779,0
1,CROSStop SD,780,0
1,CROSStop SD,781,0
1,CROSStop SD,782,0
1,CROSStop SD,783,0
1,CROSStop SD,784,0
1,CROSStop SD,785,0
1,CROSStop SD,786,0
1,CROSStop SD,787,0
1,CROSStop SD,788,0
1,CROSStop SD,789,0
1,CROSStop SD,790,0
1,CROSStop SD,791,0
1,CROSStop SD,792,0
1,CROSStop SD,793,0
1,CROSStop SD,794,0
1,CROSStop SD,795,0
1,CROSStop SD,796,0
1,CROSStop SD,797,0
1,CROSStop SD,798,0
1,CROSStop SD,799,0
1,CROSStop SD,800,0
1,CROSStop SD,801,0
1,CROSStop SD,802,0
1,CROSStop SD,803,0
1,CROSStop SD,804,0
1,CROSStop SD,805,0
1,CROSStop SD,806,0
1,CROSStop SD,807,0
1,CROSStop SD,808,0
1,CROSStop SD,809,0
1,CROSStop SD,810,0
1,CROSStop SD,811,0
1,CROSStop SD,812,0
1,CROSStop SD,813,0
1,CROSStop SD,814,0
1,CROSStop SD,815,0
1,CROSStop SD,816,0
1,CROSStop SD,817,0
1,CROSStop SD,818,0
1,CROSStop SD,819,0
1,CROSStop SD,820,0
1,CROSStop SD,821,0
1,CROSStop SD,822,0
1,CROSStop SD,823,0
1,CROSStop SD,824,0
1,CROSStop SD,825,0
1,CROSStop SD,826,0
1,CROSStop SD,827,0
1,CROSStop SD,828,0
1,CROSStop SD,829,0
1,CROSStop SD,830,0
1,CROSStop SD,831,0
1,CROSStop SD,832,0
1,CROSStop SD,833,0
1,CROSStop SD,834,0
1,CROSStop SD,835,0
1,CROSStop SD,836,0
1,CROSStop SD,837,0
1,CROSStop SD,838,0
1,CROSStop SD,839,0
1,CROSStop SD,840,0
1,CROSStop SD,841,0
1,CROSStop SD,842,0
1,CROSStop SD,843,0
1,CROSStop SD,844,0
1,CROSStop SD,845,0
1,CROSStop SD,846,0
1,CROSStop SD,847,0
1,CROSStop SD,848,0
1,CROSStop SD,849,0
1,CROSStop SD,850,0
1,CROSStop SD,851,0
1,CROSStop SD,852,0
1,CROSStop SD,853,0
1,CROSStop SD,854,0
1,CROSStop SD,855,0
1,CROSStop SD,856,0
1,CROSStop SD,857,0
1,CROSStop SD,858,0
1,CROSStop SD,859,0
1,CROSStop SD,860,0
1,CROSStop SD,861,0
